"simulation_id","simulation_key","simulation_seed","design_seed","design_group","anchor_set_id","success_status","run_started","run_finished","runtime_seconds","total_time","warnings","error_message","completed","stop_reason","simulated_time","lac_0","mu_0","gam_0","laa_0","K_0","K_1","mu_1","laa_1","lambda0","fixed_qgain","fixed_qloss","fixed_transprob","fixed_alpha","cap_max_events","cap_max_matrix_cells","cap_max_species_per_guild","cap_max_runtime_s","events_immigration_plant","events_extinction_plant","events_cladogenesis_plant","events_anagenesis_plant","events_immigration_animal","events_extinction_animal","events_cladogenesis_animal","events_anagenesis_animal","events_cospeciation","events_link_gain","events_link_loss","hazard_immigration_plant","hazard_extinction_plant","hazard_cladogenesis_plant","hazard_anagenesis_plant","hazard_immigration_animal","hazard_extinction_animal","hazard_cladogenesis_animal","hazard_anagenesis_animal","hazard_cospeciation","hazard_link_gain","hazard_link_loss","mu1d_all_weight","mu1d_all_mean","mu1d_all_sd","mu1d_all_min","mu1d_all_max","mu1d_all_frac_inactive","mu1d_all_frac_informative","mu1d_all_frac_strong","mu1d_plant_weight","mu1d_plant_mean","mu1d_plant_sd","mu1d_plant_min","mu1d_plant_max","mu1d_plant_frac_inactive","mu1d_plant_frac_informative","mu1d_plant_frac_strong","mu1d_animal_weight","mu1d_animal_mean","mu1d_animal_sd","mu1d_animal_min","mu1d_animal_max","mu1d_animal_frac_inactive","mu1d_animal_frac_informative","mu1d_animal_frac_strong","laa1D_all_weight","laa1D_all_mean","laa1D_all_sd","laa1D_all_min","laa1D_all_max","laa1D_all_frac_inactive","laa1D_all_frac_informative","laa1D_all_frac_strong","laa1D_over_laa0_all_weight","laa1D_over_laa0_all_mean","laa1D_over_laa0_all_sd","laa1D_over_laa0_all_min","laa1D_over_laa0_all_max","laa1D_over_laa0_all_frac_inactive","laa1D_over_laa0_all_frac_informative","laa1D_over_laa0_all_frac_strong","K1d_over_K0_all_weight","K1d_over_K0_all_mean","K1d_over_K0_all_sd","K1d_over_K0_all_min","K1d_over_K0_all_max","K1d_over_K0_all_frac_inactive","K1d_over_K0_all_frac_informative","K1d_over_K0_all_frac_strong","K1d_over_K0_immigration_weight","K1d_over_K0_immigration_mean","K1d_over_K0_immigration_sd","K1d_over_K0_immigration_min","K1d_over_K0_immigration_max","K1d_over_K0_immigration_frac_inactive","K1d_over_K0_immigration_frac_informative","K1d_over_K0_immigration_frac_strong","n_events","max_richness_p","max_richness_a","max_rows_Mt","max_cols_Mt","max_matrix_cells_observed","final_D_median","final_D_p90","final_D_max","final_D_nonzero_fraction","elapsed_s","result_file_bytes"
304,"sim_0304",32637616,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.610548 +0200","2026-08-05 02:19:14.300052 +0200",2.69,10,,,TRUE,"completed",10,0.243286499699936,0.0372004259420077,0.0498993245737191,0.0656583618273988,82.05844463884,6.1045291450844,0.112895820622607,0.116509791093219,0.813218382477975,0.001,0.001,1,100,20000,4e+06,1500,25200,18,5,13,1,57,11,10,7,7,6,9,17.6100005637932,3.68163468327612,8.16818643999197,3.6054895183997,43.3355905781128,11.438598448617,8.60643942047797,14.6255995399345,9.14819097626101,5.68190937613893,4.2767788652552,462.345647676646,0.159345264416471,0.271976268866571,0,1.69343730933911,0.57141923327535,0.428580766724651,0,125.506037921088,0.293502172091359,0.365584412154746,0,1.69343730933911,0.33482091597858,0.66517908402142,0,336.839609755557,0.109358560197691,0.206226421206993,0,1.24185402684868,0.659575484864238,0.340424515135762,0,277.665914149056,0,0,0,0,1,0,0,277.665914149056,0,0,0,0,1,0,0,462.345647676646,0.105000214687541,0.179218169585933,0,1.1158868240713,0.710220858346998,0.289779141653003,0,7470,0.0375869813748944,0.0967551821933778,0,1.19027927900939,0.885312108677819,0.114687891322181,0,144,33,62,176,653,114928,0,0,0,0,1.748,1872
305,"sim_0305",32742345,20260730,"broad_lhs",,"completed","2026-08-05 02:19:12.110231 +0200","2026-08-05 02:19:15.234961 +0200",3.125,10,,,TRUE,"completed",10,0.117186136876062,0.0467574278861901,0.097079539653036,0.0374194395321246,70.2720281410962,26.8883519386008,0.0106091310817957,0.19951644295529,0.209919443538845,0.001,0.001,1,100,20000,4e+06,1500,25200,39,4,11,7,73,16,10,13,0,10,8,35.7355070920804,9.24135226631691,8.36784649443077,6.02790998562759,64.9068359584214,19.4346519389604,7.437650066043,13.304196539957,0.705832326682018,9.85404699795364,5.05616303878874,623.263538339438,0.0162987279097503,0.0186323096929681,0,0.106091310817957,0.999514611724597,0.000485388275403498,0,202.611093837448,0.0250687231263176,0.0224781217933845,0,0.106091310817957,0.998506869449907,0.00149313055009304,0,420.65244450199,0.0120745795730359,0.0147010891565201,0,0.0848730486543656,1,0,0,471.021279283626,0.0036235183465231,0.0266424774800305,0,0.19951644295529,0.981838497655378,0.0181615023446218,0,471.021279283626,0.0968351849153783,0.71199563149945,0,5.33189287306148,0.981838497655378,0,0.0181615023446218,623.263538339438,0.587835202509054,0.671998919315977,0,3.82632359558669,0.387352680817163,0.612647319182837,0,7470,0.26043219056843,0.465874860221456,0,4.20895595514536,0.638063331252209,0.361830389141499,0.000106279606292321,191,43,66,164,645,105780,0,0,1,0.0666666666666667,2.192,1928
306,"sim_0306",32847074,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.855076 +0200","2026-08-05 02:19:15.624545 +0200",3.77,10,,,TRUE,"completed",10,0.554725428123744,0.217185961472062,0.0611204450003331,0.181014688870683,86.4104879030958,0.892913755433697,0.0431978100388298,0.0430268826645463,0.0922866044237126,0.001,0.001,1,100,20000,4e+06,1500,25200,22,16,17,6,68,62,31,19,2,6,3,22.4030498894854,21.1902128595685,14.0706062992975,6.62896668092549,58.6547772139377,69.6987273807062,25.2578873406714,25.6935569823084,1.10173406247271,3.69693088094752,2.93207011433473,426.401754092446,0.0194951916910684,0.0394929909362574,0,0.302384670271809,0.955172109399189,0.0448278906008115,0,101.484744816466,0.0409558301027096,0.0573160218905011,0,0.302384670271809,0.896238418721515,0.103761581278485,0,324.917009275981,0.0127921649161483,0.0288442859632296,0,0.172791240155319,0.973579488479907,0.0264205115200932,0,178.562987704965,0,0,0,0,1,0,0,178.562987704965,0,0,0,0,1,0,0,426.401754092446,0.00466346622311349,0.00944716175144571,0,0.072333769195301,1,0,0,7470,0.00370611533266181,0.00957698021245292,0,0.103333955993287,0.999863708780603,0.000136291219396386,0,252,23,45,179,697,124763,0,0,0,0,2.849,1852
307,"sim_0307",32951803,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.919253 +0200","2026-08-05 02:19:13.288461 +0200",1.369,10,,,TRUE,"completed",10,0.0551203129121126,0.0852681980547231,0.0117914391052237,0.158321747752331,44.6870215324064,4.34889857575791,0.0097289779384269,0.101602545738311,0.0849063699591364,0.001,0.001,1,100,20000,4e+06,1500,25200,1,1,0,0,4,3,0,1,0,0,0,1.68903523405096,0.250648338509378,0.0164242405474035,0.465391364299207,7.37310783124225,0.736629824790059,0.0479806591344234,1.22697885557221,0,0.00331663031267114,0.0769609688590316,11.5785038950375,0,0,0,0,1,0,0,2.9395289712645,0,0,0,0,1,0,0,8.63897492377296,0,0,0,0,1,0,0,10.6894361886331,0,0,0,0,1,0,0,10.6894361886331,0,0,0,0,1,0,0,11.5785038950375,0,0,0,0,1,0,0,7470,0.00100264639041842,0.00993251719516702,0,0.194638104157564,0.999890000961181,0.000109999038819426,0,10,1,2,135,613,82755,0,0,0,0,0.435,1616
308,"sim_0308",33056532,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.918554 +0200","2026-08-05 02:19:14.044679 +0200",2.126,10,,,TRUE,"completed",10,0.0610038377047129,0.358355934209361,0.0262112107401368,0.167215797289446,76.3587305609965,16.9144701797037,0.0169653761550731,0.185742101337075,0.0907080800714929,0.001,0.001,1,100,20000,4e+06,1500,25200,13,9,0,4,28,22,0,11,0,0,1,9.61300392215244,11.2332217068616,0.546813255192836,3.39053014411103,37.6952676149763,29.5829082436699,1.19477319991499,9.48881182025317,0.270374912233585,0.272999873840674,0.700919678668295,114.353843329312,0.00402611361950986,0.00832753963767357,0,0.0339307523101462,1,0,0,31.5738377546307,0.00729087115809857,0.0115335268304275,0,0.0339307523101462,1,0,0,82.7800055746816,0.00278087421518763,0.00628055058891388,0,0.0169653761550731,1,0,0,77.0222800305787,0,0,0,0,1,0,0,77.0222800305787,0,0,0,0,1,0,0,114.353843329312,0.0525680942094904,0.108730882825851,0,0.443026489713371,0.792657850558575,0.207342149441425,0,7470,0.0207099897891806,0.0704897268705316,0,0.664539734570057,0.91411192563823,0.08588807436177,0,88,5,13,139,623,86597,0,0,0,0,1.176,1760
309,"sim_0309",33161261,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.928101 +0200","2026-08-05 02:19:15.288747 +0200",3.36,10,,,TRUE,"completed",10,0.101080222270384,0.0546917527581278,0.0495523506976639,0.192405592191635,99.540061530802,0.464821521263145,0.00715662403594393,0.209976162713008,0.486666807576479,0.001,0.001,1,100,20000,4e+06,1500,25200,21,4,1,7,50,16,4,31,34,8,7,19.515143553771,9.39388164090159,4.42715536829345,11.0075959860991,63.633769206589,18.6140446390657,5.51953628810409,24.4788526674703,40.3873408788992,8.15219154636939,8.14206011261754,525.796972786599,0.0272201784439457,0.0413457394820114,0,0.193228848970486,0.904070040444751,0.0959299595552491,0,178.560603932639,0.0400768341653261,0.0505631700763094,0,0.193228848970486,0.823354532376331,0.17664546762367,0,347.23636885396,0.0206088542392244,0.0338396345353889,0,0.16460235282671,0.945576665787583,0.0544233342124167,0,177.704123606521,0.00728841565336515,0.0384353034125505,0,0.209976162713008,0.965289318753164,0.0347106812468368,0,177.704123606521,0.0378804772270129,0.199761883086377,0,1.09132047733765,0.965289318753164,0.0347106812468368,0,525.796972786599,0.0177611502444995,0.0269780704201545,0,0.12608170902347,0.985372909093569,0.0146270909064307,0,7470,0.00358599978678707,0.0116580469168755,0,0.196127102925398,0.997814571143672,0.00218542885632737,0,183,51,71,212,719,152428,0,0,0,0,2.429,1928
310,"sim_0310",33265990,20260730,"broad_lhs",,"completed","2026-08-05 02:19:12.628309 +0200","2026-08-05 02:19:15.252578 +0200",2.624,10,,,TRUE,"completed",10,0.0863183600581406,0.0650599555445307,0.0394826983760628,0.501114641395846,73.9460587001716,0.286946625168154,0.0347420874233578,0.143699020966952,0.143174847569194,0.001,0.001,1,100,20000,4e+06,1500,25200,15,3,1,9,46,13,2,38,1,2,1,12.2783869728437,3.72709703147934,1.1370714126019,10.5733346637589,35.6205403813201,13.9485770501774,2.40599498435034,34.2365553166612,1.16283123373065,1.52175213132281,1.73849720164827,276.401390086681,0.0175197335730403,0.024668782245271,0,0.104226262270073,0.984171647035199,0.0158283529648015,0,59.6409081833007,0.0405969565273365,0.025787865613634,0,0.104226262270073,0.943228049097675,0.056771950902325,0,216.760481903381,0.0111701142916243,0.0201534951420574,0,0.104226262270073,0.995437138529974,0.0045628614700267,0,89.4204365204797,0,0,0,0,1,0,0,89.4204365204797,0,0,0,0,1,0,0,276.401390086681,0.00195685064050887,0.00275535710266257,0,0.0116414571734634,1,0,0,7470,0.000860922270226696,0.00210136197201415,0,0.0194024286224391,1,0,0,131,14,36,148,656,97088,0,0,0,0,1.618,1828
311,"sim_0311",33370719,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.927948 +0200","2026-08-05 02:19:16.357035 +0200",4.43,10,,,TRUE,"completed",10,0.0942900976427843,0.0528098229264516,0.0264391017827016,0.0763543431691101,110.328862212433,0.492835121112293,0.0439170750637646,0.205934335671029,1.12316479726061,0.001,0.001,1,100,20000,4e+06,1500,25200,9,5,7,4,37,18,6,8,74,22,10,10.8809560566249,8.87308091569321,3.6904995297521,1.8848284210189,38.7768994270204,17.1810051429071,5.41399794958053,11.4102679424708,61.3298194400142,15.5704761723722,13.9625872268752,633.414331316085,0.312611156840162,0.381003730070861,0,1.75668300255058,0.489462493169925,0.510537506830074,0,238.418463736449,0.415262274088689,0.379046157661523,0,1.44926347710423,0.319236497982458,0.680763502017542,0,394.995867579636,0.250651213245842,0.368595461504918,0,1.75668300255058,0.592210454836694,0.407789545163306,0,174.123642633447,0,0,0,0,1,0,0,174.123642633447,0,0,0,0,1,0,0,633.414331316085,0.0317968117644562,0.0387532678266281,0,0.178678583728476,0.907723194004642,0.0922768059953575,0,7470,0.0033051085580222,0.018024960780397,0,0.263550910999502,0.993280311648816,0.00671968835118356,0,200,85,96,301,780,234780,0,0,0,0,3.506,1872
312,"sim_0312",33475448,20260730,"broad_lhs",,"completed","2026-08-05 02:19:12.867865 +0200","2026-08-05 02:19:14.866848 +0200",1.999,10,,,TRUE,"completed",10,0.395056737567849,0.0570362037155623,0.0632150798833333,0.0560581229416673,50.4473238962599,4.59915449640342,0.0258990797960715,0.108749374148125,0.113625612793413,0.001,0.001,1,100,20000,4e+06,1500,25200,9,2,5,1,31,10,3,4,0,1,1,10.0875381241647,3.13003697377122,2.33924336259448,1.45872359099858,20.7684133969218,9.6394814206389,3.06258050130624,7.04980297784064,0.106058728870101,1.11207863098334,0.94292781917138,225.450440732622,0.00711846691756795,0.0174052270664351,0,0.129495398980358,0.991786756853244,0.00821324314675575,0,55.6583654692502,0.0144170736094732,0.0247643225029982,0,0.129495398980358,0.966731339095769,0.0332686609042315,0,169.792075263372,0.00472596115400826,0.0133427449151993,0,0.0776972393882145,1,0,0,151.780440056707,0,0,0,0,1,0,0,151.780440056707,0,0,0,0,1,0,0,225.450440732622,0.0250577460288754,0.0612682146951168,0,0.455837311198226,0.964921733681028,0.0350782663189725,0,7470,0.0115757832554492,0.0422445959639628,0,0.455837311198226,0.974988756498712,0.0250112435012883,0,67,12,24,146,622,90812,0,0,0,0,1.024,1836
313,"sim_0313",33580177,20260730,"broad_lhs",,"completed","2026-08-05 02:19:12.008362 +0200","2026-08-05 02:19:13.551132 +0200",1.543,10,,,TRUE,"completed",10,0.528475492884099,0.0447857085987282,0.0121315398753727,0.0677020429035813,57.1856391817331,2.69257056297075,0.0723682507877805,0.18994057516658,0.657559812016371,0.001,0.001,1,100,20000,4e+06,1500,25200,5,0,4,3,10,1,2,3,1,0,0,2.54955195882803,1.64101485158473,3.01673551987535,0.679314218624105,10.7171809772472,2.5212685915403,3.90861273183658,1.73092512050942,1.4479679954696,0.314718756139842,0.78518694363669,95.4348768419044,0.0279738644923856,0.0549751177897568,0,0.217104752363342,0.879586453868596,0.120413546131405,0,37.9113184434444,0.0352095683061714,0.048169854144961,0,0.144736501575561,0.903383421538257,0.0966165784617425,0,57.52355839846,0.0232051214054798,0.0585459535120805,0,0.217104752363342,0.863902889700613,0.136097110299386,0,35.6006884838926,0,0,0,0,1,0,0,35.6006884838926,0,0,0,0,1,0,0,95.4348768419044,0.018200549709036,0.035768292377513,0,0.141254199559468,0.975218928307266,0.0247810716927337,0,7470,0.0047010793480446,0.0190568824710409,0,0.235423665932446,0.99358562377697,0.00641437622302994,0,29,10,12,148,621,91908,0,0,0,0,0.627,1856
314,"sim_0314",33684906,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.602359 +0200","2026-08-05 02:19:16.512692 +0200",4.91,10,,,TRUE,"completed",10,0.499061616094443,0.148433219720268,0.10719271267188,0.183818802166204,73.6131683537737,16.217491818476,0.0191989618027051,0.0504591727249661,0.306337400480399,0.001,0.001,1,100,20000,4e+06,1500,25200,24,18,51,10,73,52,45,37,5,4,12,34.2431199889842,23.1062786178212,46.0169206206914,7.44235308098559,71.0238695001435,52.0741764542622,49.7774251543603,22.297132515135,6.06985910256407,7.14328305373569,12.1645391013238,569.746208529451,0.134402754028596,0.191768998485688,0,0.825555357516319,0.635622898926087,0.364377101073913,0,186.964314510469,0.20478629765313,0.214714470159818,0,0.729560548502794,0.44304905375989,0.556950946240109,0,382.781894018982,0.100024923749282,0.169169332248915,0,0.825555357516319,0.729682825784482,0.270317174215519,0,161.786962191337,0,0,0,0,1,0,0,161.786962191337,0,0,0,0,1,0,0,569.746208529451,1.54226357077421,2.20053779779992,0,9.47319839356866,0.39994892560238,0.445624317010705,0.154426757386915,7470,0.164238739118516,0.583490614679773,0,9.47319839356866,0.784909564438711,0.209090856556814,0.00599957900447383,331,61,68,257,749,192493,0,0,0,0,3.987,1884
315,"sim_0315",33789635,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.916991 +0200","2026-08-05 02:19:14.551836 +0200",2.635,10,,,TRUE,"completed",10,0.399730639361443,0.318324335080698,0.113753114598696,0.0454675318165719,49.7467831203093,5.24001232828305,0.0480311575042929,0.212374555427943,1.18907941520271,0.001,0.001,1,100,20000,4e+06,1500,25200,20,16,3,1,57,45,1,8,2,0,1,17.4561705661357,17.1864454447145,2.4505033677139,1.44931780485085,50.3024861681386,39.1950903694726,3.42512607649731,4.76465900875021,2.00729294324503,0.728635269082089,1.20151365244472,179.804128211941,0.0154776999204437,0.0298113927230691,0,0.144093472512879,0.9915854183416,0.00841458165840061,0,55.333961582702,0.0251468922640033,0.0338187621840215,0,0.0960623150085858,1,0,0,124.470166629239,0.0111792022790932,0.0267455027883373,0,0.144093472512879,0.987844665430041,0.0121553345699587,0,136.66844372969,0,0,0,0,1,0,0,136.66844372969,0,0,0,0,1,0,0,179.804128211941,0.0339430353149349,0.0653772305437953,0,0.316001075824969,0.752755558166736,0.247244441833264,0,7470,0.0168454175552347,0.0474001293277143,0,0.421334767766625,0.869516205297551,0.130483794702449,0,154,11,18,146,626,91396,0,0,0,0,1.725,1820
316,"sim_0316",33894364,20260730,"broad_lhs",,"completed","2026-08-05 02:19:12.148354 +0200","2026-08-05 02:19:15.444129 +0200",3.295,10,,,TRUE,"completed",10,0.0988664752579003,0.111883637300989,0.170146288012896,0.130526066042051,64.4234794537433,7.63715569383461,0.0507895491057114,0.108165664780342,0.911006007419626,0.001,0.001,1,100,20000,4e+06,1500,25200,33,17,2,9,79,42,4,29,2,2,4,40.760353157942,14.9074244374022,2.47378056570746,11.4981772582323,59.696678538555,35.6742401821978,1.84049335797304,26.7133728118525,4.88837421043378,4.96003975666387,3.65687852441507,471.418170648764,0.0435766133681937,0.0597393942057164,0,0.35552684373998,0.771579200324721,0.22842079967528,0,142.718781650566,0.0719695302871894,0.0822062424049323,0,0.35552684373998,0.653862235193772,0.346137764806228,0,328.699388998198,0.0312486241908028,0.0410136301675825,0,0.152368647317134,0.822691013748819,0.177308986251181,0,290.279676039486,0.00111094896166866,0.010905609812408,0,0.108165664780342,0.989729190275632,0.010270809724368,0,290.279676039486,0.00851131881436426,0.0835512027834697,0,0.828690146422514,0.989729190275632,0.010270809724368,0,471.418170648764,0.101710686445251,0.139435681730187,0,0.829823075533,0.509976577689737,0.490023422310264,0,7470,0.0563378761054216,0.103821213692508,0,1.06691538282814,0.691452602768234,0.308547397231766,0,223,23,44,152,653,99256,0,0,0,0,2.369,1916
317,"sim_0317",33999093,20260730,"broad_lhs",,"completed","2026-08-05 02:19:11.959764 +0200","2026-08-05 02:19:14.901138 +0200",2.941,10,,,TRUE,"completed",10,0.434229239936925,0.0578607962011195,0.116493555444273,0.641842339112755,61.2683619325981,3.380093494568,0.0202754492364103,0.0263690502380875,0.0812483971830496,0.001,0.001,1,100,20000,4e+06,1500,25200,24,9,5,21,47,15,6,40,1,2,2,21.732904502456,7.94051425939499,6.46716959232321,21.4767769826241,38.3983166999258,16.5869508245527,5.42132027492143,32.5528898752115,0.259036570842918,4.57349346432549,3.33113731220182,428.389208076249,0.0107049833155236,0.0191976610718286,0,0.121652695418462,0.991665152196422,0.00833484780357797,0,139.465782892345,0.0164409478436245,0.0252953147857233,0,0.121652695418462,0.974398316375802,0.0256016836241974,0,288.923425183903,0.00793618468645738,0.0146301768837405,0,0.0811017969456412,1,0,0,84.179032085236,0,0,0,0,1,0,0,84.179032085236,0,0,0,0,1,0,0,428.389208076249,0.0291278180595069,0.0522360439420219,0,0.331011966497796,0.881446460706001,0.118553539293999,0,7470,0.0234610806231367,0.0467658023474882,0,0.55168661082966,0.913725322733061,0.0862746772669389,0,172,24,39,168,666,111888,0,0,0,0,2.01,1840
318,"sim_0318",34103822,20260730,"broad_lhs",,"completed","2026-08-05 02:19:12.351969 +0200","2026-08-05 02:19:14.145986 +0200",1.794,10,,,TRUE,"completed",10,0.213140100839558,0.035217106902114,0.0382905336392261,0.0637909979560841,66.4851236160224,1.57296660599525,0.00666078795470633,0.0778714504904605,0.778271876323458,0.001,0.001,1,100,20000,4e+06,1500,25200,6,1,0,0,30,2,4,3,0,0,0,11.1441771988384,0.686276813025009,0.864166096509221,1.24490772783842,30.3312332986472,6.21959758092269,4.0638448798265,8.66772025505833,0.313638372030057,0.460468515440861,0.657363121561253,196.151081399211,0.000290375057919568,0.00136007684116598,0,0.00666078795470633,1,0,0,19.5154138942215,0.00145929217619994,0.00275508658559244,0,0.00666078795470633,1,0,0,176.63566750499,0.000161228426927628,0.00102367658876534,0,0.00666078795470633,1,0,0,155.392270077369,0,0,0,0,1,0,0,155.392270077369,0,0,0,0,1,0,0,196.151081399211,0.00103140379100549,0.00483095352640765,0,0.0236589257933812,1,0,0,7470,0.00209553692058977,0.00958267229821321,0,0.165612480553668,0.998783849105366,0.00121615089463445,0,46,5,30,135,623,84105,0,0,0,0,0.858,1772
319,"sim_0319",34208551,20260730,"broad_lhs",,"completed","2026-08-05 02:19:19.424745 +0200","2026-08-05 02:19:22.054558 +0200",2.63,10,,,TRUE,"completed",10,0.522658573638883,0.556516992339028,0.137799906916596,0.235340142422623,49.2765816066828,0.810130659764634,0.112150012067064,0.181966736102606,0.11149409123297,0.001,0.001,1,100,20000,4e+06,1500,25200,16,14,2,3,61,52,6,15,0,0,1,20.9085220732393,19.021967796642,2.08781098395872,5.27322618445671,68.4690116148973,51.4828094857055,3.88028926724248,15.2996526518817,0.286841862789589,0.357387816837915,1.02983771260529,133.551145715259,0.0602562586769116,0.128779535607094,0,0.56075006033532,0.753834584520528,0.246165415479472,0,37.7625296869512,0.106551288400539,0.119238728616381,0,0.336450036201192,0.457013758647619,0.542986241352381,0,95.7886160283072,0.0420054737007496,0.127824160067534,0,0.56075006033532,0.870849588113636,0.129150411886365,0,87.4176357019183,0,0,0,0,1,0,0,87.4176357019183,0,0,0,0,1,0,0,133.551145715259,0.00883318515965153,0.0188782627360047,0,0.082202400547075,1,0,0,7469.99999999999,0.00210360584124898,0.00774432500436683,0,0.082202400547075,1,0,0,170,10,15,142,639,90738,0,0,0,0,1.635,1808
320,"sim_0320",34313280,20260730,"broad_lhs",,"completed","2026-08-05 02:19:28.176298 +0200","2026-08-05 02:19:30.293695 +0200",2.117,10,,,TRUE,"completed",10,0.343941523774429,0.120328254642091,0.0374627660402485,0.232039540488594,56.4098036054108,1.12476983431328,0.0359611549697454,0.0383570184993247,1.09842364731351,0.001,0.001,1,100,20000,4e+06,1500,25200,13,10,2,8,28,10,5,15,0,0,1,7.04469692471703,7.01482069100885,2.64226026855681,6.11550839981022,24.168060795563,14.6493832258617,3.49413402993082,15.764404012189,2.76011122158531,0.879103742486729,1.12576956577557,182.124509774155,0.0120898148908524,0.0355188897511516,0,0.287689239757963,0.97301499471306,0.0269850052869401,0,59.3089341038364,0.0185625626520436,0.0540768023664654,0,0.287689239757963,0.95644190991046,0.0435580900895398,0,122.815575670319,0.0089640568724253,0.020703845894882,0,0.107883464909236,0.981018311793079,0.0189816882069206,0,94.2938964881924,0,0,0,0,1,0,0,94.2938964881924,0,0,0,0,1,0,0,182.124509774155,0.00670339934132117,0.0196940403398965,0,0.159514093285075,0.988548660051621,0.0114513399483787,0,7470,0.00288314935513914,0.00857003008073242,0,0.159514093285075,0.999380302687862,0.000619697312137507,0,92,11,23,147,637,93639,0,0,0,0,1.215,1816
